station,date,PM 2.5,PM 10,TSP,,,,,,,,,,,,,,,
Jhumla,2/28/2021,47.2,58.9,89.2,,,,,,,,,,,,,,,
Jhumla,3/1/2021,51.6,67.1,95,,,,,,,,,,,,,,,
Jhumla,3/2/2021,38.8,58.3,95.9,,,,,,,,,,,,,,,
Jhumla,3/3/2021,48.7,69.4,92.3,,,,,,,,,,,,,,,
Jhumla,3/4/2021,57.8,74.2,97.4,,,,,,,,,,,,,,,
Jhumla,3/5/2021,55.8,71.2,94.3,,,,,,,,,,,,,,,
Jhumla,3/6/2021,47.4,62.3,106.3,,,,,,,,,,,,,,,
Jhumla,3/7/2021,42.2,62.1,119.5,,,,,,,,,,,,,,,
Jhumla,3/8/2021,40.2,53.7,75,,,,,,,,,,,,,,,
Jhumla,3/9/2021,47.3,61.3,85.7,,,,,,,,,,,,,,,
Jhumla,3/10/2021,50.9,64.6,85.7,,,,,,,,,,,,,,,
Jhumla,3/11/2021,28.1,33.5,44.2,,,,,,,,,,,,,,,
Jhumla,3/12/2021,37,45.8,62.5,,,,,,,,,,,,,,,
Jhumla,3/13/2021,49.8,78.8,149.1,,,,,,,,,,,,,,,
Jhumla,3/14/2021,51.4,62.6,75.6,,,,,,,,,,,,,,,
Jhumla,3/15/2021,53.5,67.4,91.1,,,,,,,,,,,,,,,
Jhumla,3/16/2021,48.8,64.2,93.6,,,,,,,,,,,,,,,
Jhumla,3/17/2021,64.3,87.9,114.9,,,,,,,,,,,,,,,
Jhumla,3/18/2021,61.2,82.7,105.5,,,,,,,,,,,,,,,
Jhumla,3/19/2021,67.2,88.6,114.6,,,,,,,,,,,,,,,
Jhumla,3/20/2021,64.8,85.7,113.2,,,,,,,,,,,,,,,
Jhumla,3/21/2021,52.2,77.7,119.6,,,,,,,,,,,,,,,
Jhumla,3/22/2021,70.7,92.7,126.6,,,,,,,,,,,,,,,
Jhumla,3/23/2021,61.3,81.5,116.1,,,,,,,,,,,,,,,
Jhumla,3/24/2021,40.9,80.1,180.9,,,,,,,,,,,,,,,
Jhumla,3/25/2021,39.6,84.3,177.1,,,,,,,,,,,,,,,
Jhumla,3/26/2021,62.4,94.1,169.2,,,,,,,,,,,,,,,
Jhumla,3/27/2021,69.3,94.7,138.9,,,,,,,,,,,,,,,
Jhumla,3/28/2021,62.9,83.9,118.1,,,,,,,,,,,,,,,
Jhumla,3/29/2021,59.3,72,87.9,,,,,,,,,,,,,,,
Jhumla,3/30/2021,57.5,79.2,153.7,,,,,,,,,,,,,,,
Jhumla,3/31/2021,29.8,41.1,69.4,,,,,,,,,,,,,,,
Jhumla,4/1/2021,23.9,38.8,70.6,,,,,,,,,,,,,,,
Jhumla,4/2/2021,34.5,53.4,89.2,,,,,,,,,,,,,,,
Jhumla,4/3/2021,40.8,61.7,96.9,,,,,,,,,,,,,,,
Jhumla,4/4/2021,88.9,103,125.7,,,,,,,,,,,,,,,
Jhumla,4/5/2021,43.7,63,96.8,,,,,,,,,,,,,,,
Jhumla,4/6/2021,46.1,61.8,82.3,,,,,,,,,,,,,,,
Jhumla,4/7/2021,34.9,54.4,92.9,,,,,,,,,,,,,,,
Jhumla,4/8/2021,22.4,30.8,55,,,,,,,,,,,,,,,
Jhumla,4/9/2021,17.7,23.8,37.4,,,,,,,,,,,,,,,
Jhumla,4/10/2021,18.5,28,46.8,,,,,,,,,,,,,,,
Jhumla,4/11/2021,22.6,33.1,50.9,,,,,,,,,,,,,,,
Jhumla,4/12/2021,52.6,66.3,91.8,,,,,,,,,,,,,,,
Jhumla,4/13/2021,55.1,68.1,92.6,,,,,,,,,,,,,,,
Jhumla,4/14/2021,34.7,47.5,86,,,,,,,,,,,,,,,
Jhumla,4/15/2021,17.5,30.2,57.6,,,,,,,,,,,,,,,
Jhumla,4/16/2021,14.4,18.4,29,,,,,,,,,,,,,,,
Jhumla,4/17/2021,6.8,8.8,15,,,,,,,,,,,,,,,
Jhumla,4/18/2021,9.9,13.8,20.1,,,,,,,,,,,,,,,
Jhumla,4/19/2021,11.3,18.2,27.7,,,,,,,,,,,,,,,
Jhumla,4/20/2021,14.8,25.2,44.7,,,,,,,,,,,,,,,
Jhumla,4/21/2021,9.1,13.8,22,,,,,,,,,,,,,,,
Jhumla,4/22/2021,11.9,13.3,15.6,,,,,,,,,,,,,,,
Jhumla,4/23/2021,12.1,14.8,16.9,,,,,,,,,,,,,,,
Jhumla,4/24/2021,14.3,18.4,21.7,,,,,,,,,,,,,,,
Jhumla,4/25/2021,14.7,18.9,21.7,,,,,,,,,,,,,,,
Jhumla,4/26/2021,13.7,16.8,18.9,,,,,,,,,,,,,,,
Jhumla,4/27/2021,20.1,23.6,24.8,,,,,,,,,,,,,,,
Jhumla,4/28/2021,13.3,17.1,20.5,,,,,,,,,,,,,,,
Jhumla,4/29/2021,11.7,14.1,15.6,,,,,,,,,,,,,,,
Jhumla,4/30/2021,8.2,10,11,,,,,,,,,,,,,,,
Jhumla,5/1/2021,8.6,9.2,9.7,,,,,,,,,,,,,,,
Jhumla,5/2/2021,11.8,12,12.1,,,,,,,,,,,,,,,
Jhumla,5/4/2021,6.9,7,7,,,,,,,,,,,,,,,
Dhankuta,1/1/2021,41.7,70.2,145.8,,,,,,,,,,,,,,,
Dhankuta,1/2/2021,39.2,64.5,149.1,,,,,,,,,,,,,,,
Dhankuta,1/3/2021,40.7,69,141.5,,,,,,,,,,,,,,,
Dhankuta,1/4/2021,42.3,76.8,177.4,,,,,,,,,,,,,,,
Dhankuta,1/5/2021,43,75.9,164.1,,,,,,,,,,,,,,,
Dhankuta,1/6/2021,58.2,91.8,176.6,,,,,,,,,,,,,,,
Dhankuta,1/7/2021,78.3,108.8,186.4,,,,,,,,,,,,,,,
Dhankuta,1/8/2021,82.5,111.8,161.6,,,,,,,,,,,,,,,
Dhankuta,1/9/2021,82.1,105.4,147.9,,,,,,,,,,,,,,,
Dhankuta,1/10/2021,94.3,119.3,162.6,,,,,,,,,,,,,,,
Dhankuta,1/11/2021,110.3,135.4,176.8,,,,,,,,,,,,,,,
Dhankuta,1/12/2021,121.8,147.6,192,,,,,,,,,,,,,,,
Dhankuta,1/13/2021,96.4,120.7,184.2,,,,,,,,,,,,,,,
Dhankuta,1/14/2021,87.2,101.4,129.5,,,,,,,,,,,,,,,
Dhankuta,1/15/2021,96.2,116.3,153.7,,,,,,,,,,,,,,,
Dhankuta,1/16/2021,86.3,107.3,146.9,,,,,,,,,,,,,,,
Dhankuta,1/17/2021,76.3,100.5,159.3,,,,,,,,,,,,,,,
Dhankuta,1/18/2021,54.9,79.7,154.1,,,,,,,,,,,,,,,
Dhankuta,1/19/2021,48.7,75.8,170,,,,,,,,,,,,,,,
Dhankuta,1/20/2021,59,79.6,161.2,,,,,,,,,,,,,,,
Dhankuta,1/21/2021,83.6,104.2,144.4,,,,,,,,,,,,,,,
Dhankuta,1/22/2021,71,93.9,164.6,,,,,,,,,,,,,,,
Dhankuta,1/23/2021,47.7,68.3,137.4,,,,,,,,,,,,,,,
Dhankuta,1/24/2021,41.1,65.7,156.9,,,,,,,,,,,,,,,
Dhankuta,1/25/2021,45.7,70.2,162.1,,,,,,,,,,,,,,,
Dhankuta,1/26/2021,45.7,70.4,149.6,,,,,,,,,,,,,,,
Dhankuta,1/27/2021,46.6,74.3,171.5,,,,,,,,,,,,,,,
Dhankuta,1/28/2021,47.1,75.9,167,,,,,,,,,,,,,,,
Dhankuta,1/29/2021,41.3,66.5,167.5,,,,,,,,,,,,,,,
Dhankuta,1/30/2021,35.7,58.2,143.4,,,,,,,,,,,,,,,
Dhankuta,1/31/2021,55.7,85.8,191.2,,,,,,,,,,,,,,,
Dhankuta,2/1/2021,55.5,85,177.4,,,,,,,,,,,,,,,
Dhankuta,2/2/2021,51.9,83.2,179.8,,,,,,,,,,,,,,,
Dhankuta,2/3/2021,49.4,83,192.3,,,,,,,,,,,,,,,
Dhankuta,2/4/2021,43.2,75.9,183.5,,,,,,,,,,,,,,,
Dhankuta,2/5/2021,39.9,77.1,201.6,,,,,,,,,,,,,,,
Dhankuta,2/6/2021,44.4,85.7,254,,,,,,,,,,,,,,,
Dhankuta,2/7/2021,34.7,64,161.7,,,,,,,,,,,,,,,
Dhankuta,2/8/2021,40.6,84.5,255.4,,,,,,,,,,,,,,,
Dhankuta,2/9/2021,62.4,117.2,286.7,,,,,,,,,,,,,,,
Dhankuta,2/10/2021,75.4,124.9,238.6,,,,,,,,,,,,,,,
Dhankuta,2/11/2021,77.1,139.4,342.5,,,,,,,,,,,,,,,
Dhankuta,2/12/2021,85.8,136.2,284.9,,,,,,,,,,,,,,,
Dhankuta,2/13/2021,86.9,148.5,359,,,,,,,,,,,,,,,
Dhankuta,2/14/2021,91.5,138.5,273.6,,,,,,,,,,,,,,,
Dhankuta,2/15/2021,86.3,129.4,251.4,,,,,,,,,,,,,,,
Dhankuta,2/16/2021,89.9,137,269.5,,,,,,,,,,,,,,,
Dhankuta,2/17/2021,95.6,131.2,238.8,,,,,,,,,,,,,,,
Dhankuta,2/18/2021,68.7,101.1,205.6,,,,,,,,,,,,,,,
Dhankuta,2/19/2021,43.5,66.3,131.1,,,,,,,,,,,,,,,
Dhankuta,2/20/2021,50.3,86.3,193.8,,,,,,,,,,,,,,,
Dhankuta,2/21/2021,52.8,97.9,243.8,,,,,,,,,,,,,,,
Dhankuta,2/22/2021,60.8,106.5,221.2,,,,,,,,,,,,,,,
Dhankuta,2/23/2021,66.9,113.1,223.9,,,,,,,,,,,,,,,
Dhankuta,2/24/2021,79.3,123.6,232.1,,,,,,,,,,,,,,,
Dhankuta,2/25/2021,116.7,157.5,226.6,,,,,,,,,,,,,,,
Dhankuta,2/26/2021,110.8,148.1,218,,,,,,,,,,,,,,,
Dhankuta,2/27/2021,99.7,127.8,214.2,,,,,,,,,,,,,,,
Dhankuta,2/28/2021,101.9,133.2,193.9,,,,,,,,,,,,,,,
Dhankuta,3/1/2021,71.4,115.6,290.2,,,,,,,,,,,,,,,
Dhankuta,3/2/2021,43,106.4,412,,,,,,,,,,,,,,,
Dhankuta,3/3/2021,45.4,94.4,250.8,,,,,,,,,,,,,,,
Dhankuta,3/4/2021,58.1,108.5,266,,,,,,,,,,,,,,,
Dhankuta,3/5/2021,80.8,126.9,299.4,,,,,,,,,,,,,,,
Dhankuta,3/6/2021,63.7,84.6,143.1,,,,,,,,,,,,,,,
Dhankuta,3/7/2021,67.1,83.8,118.5,,,,,,,,,,,,,,,
Dhankuta,3/8/2021,56.3,76.6,174.4,,,,,,,,,,,,,,,
Dhankuta,3/9/2021,48.7,69,174.8,,,,,,,,,,,,,,,
Dhankuta,3/10/2021,59.7,80.3,178.9,,,,,,,,,,,,,,,
Dhankuta,3/11/2021,37.4,46.1,103.2,,,,,,,,,,,,,,,
Dhankuta,3/12/2021,41.8,51.6,114.3,,,,,,,,,,,,,,,
Dhankuta,3/13/2021,63.5,74.7,109.8,,,,,,,,,,,,,,,
Dhankuta,3/14/2021,56.3,64.3,101.6,,,,,,,,,,,,,,,
Dhankuta,3/15/2021,70.1,89.1,188.3,,,,,,,,,,,,,,,
Dhankuta,3/16/2021,60.2,85.7,184.6,,,,,,,,,,,,,,,
Dhankuta,3/17/2021,62.4,100.8,182.9,,,,,,,,,,,,,,,
Dhankuta,3/18/2021,70.5,123.6,213.8,,,,,,,,,,,,,,,
Dhankuta,3/19/2021,77.7,118,203.8,,,,,,,,,,,,,,,
Dhankuta,3/20/2021,80.5,112.5,175.2,,,,,,,,,,,,,,,
Dhankuta,3/21/2021,71.5,115.2,275.7,,,,,,,,,,,,,,,
Dhankuta,3/22/2021,77,120.3,257.9,,,,,,,,,,,,,,,
Dhankuta,3/23/2021,82.2,120.3,241.1,,,,,,,,,,,,,,,
Dhankuta,3/24/2021,83.1,127.2,339.9,,,,,,,,,,,,,,,
Dhankuta,3/25/2021,79.6,128.5,389,,,,,,,,,,,,,,,
Dhankuta,3/26/2021,111.1,160.4,347.5,,,,,,,,,,,,,,,
Dhankuta,3/27/2021,130,169.6,268.1,,,,,,,,,,,,,,,
Dhankuta,3/28/2021,104.6,153.5,297.9,,,,,,,,,,,,,,,
Dhankuta,3/29/2021,96,133.7,219.2,,,,,,,,,,,,,,,
Dhankuta,3/30/2021,95.1,115.8,193.7,,,,,,,,,,,,,,,
Dhankuta,3/31/2021,87.5,101.7,163.7,,,,,,,,,,,,,,,
Dhankuta,4/1/2021,62.3,105.7,405.5,,,,,,,,,,,,,,,
Dhankuta,4/2/2021,45.2,111.3,341.8,,,,,,,,,,,,,,,
Dhankuta,4/3/2021,64.7,135.8,411.3,,,,,,,,,,,,,,,
Dhankuta,4/4/2021,85.6,134.6,315,,,,,,,,,,,,,,,
Dhankuta,4/5/2021,79,123,250.7,,,,,,,,,,,,,,,
Dhankuta,4/6/2021,69.5,117.9,229.1,,,,,,,,,,,,,,,
Dhankuta,4/7/2021,70.9,104,201.9,,,,,,,,,,,,,,,
Dhankuta,4/8/2021,72.4,98.8,214.6,,,,,,,,,,,,,,,
Dhankuta,4/9/2021,53.5,72.7,173.9,,,,,,,,,,,,,,,
Dhankuta,4/10/2021,47.7,98.7,348.1,,,,,,,,,,,,,,,
Dhankuta,4/11/2021,55,121.4,345.7,,,,,,,,,,,,,,,
Dhankuta,4/12/2021,68.4,135.5,370.3,,,,,,,,,,,,,,,
Dhankuta,4/13/2021,77,144.9,357.2,,,,,,,,,,,,,,,
Dhankuta,4/14/2021,63.8,105.6,271,,,,,,,,,,,,,,,
Dhankuta,4/15/2021,68.5,102.4,253.6,,,,,,,,,,,,,,,
Dhankuta,4/16/2021,40.8,56.6,120.5,,,,,,,,,,,,,,,
Dhankuta,4/17/2021,32.5,46.5,91.6,,,,,,,,,,,,,,,
Dhankuta,4/18/2021,46.3,70.4,180,,,,,,,,,,,,,,,
Dhankuta,4/19/2021,32.3,74.1,238.5,,,,,,,,,,,,,,,
Dhankuta,4/20/2021,48.3,112.7,336.4,,,,,,,,,,,,,,,
Dhankuta,4/21/2021,59.2,116.5,282.3,,,,,,,,,,,,,,,
Dhankuta,4/22/2021,41.4,52,70,,,,,,,,,,,,,,,
Dhankuta,4/23/2021,21.7,41.6,121.9,,,,,,,,,,,,,,,
Dhankuta,4/24/2021,33.6,71.7,190.8,,,,,,,,,,,,,,,
Dhankuta,4/25/2021,45.3,94.1,238.2,,,,,,,,,,,,,,,
Dhankuta,4/26/2021,42.4,95.3,243.1,,,,,,,,,,,,,,,
Dhankuta,4/27/2021,47.6,104.7,240.8,,,,,,,,,,,,,,,
Dhankuta,4/28/2021,57,102.9,243.1,,,,,,,,,,,,,,,
Dhankuta,4/29/2021,35.7,51.3,110.3,,,,,,,,,,,,,,,
Dhankuta,4/30/2021,46.3,69.6,147.1,,,,,,,,,,,,,,,
Dhankuta,5/1/2021,45.5,55.1,82.5,,,,,,,,,,,,,,,
Dhankuta,5/2/2021,40.4,53,92.4,,,,,,,,,,,,,,,
Dhankuta,5/3/2021,41.3,57.4,113.8,,,,,,,,,,,,,,,
Dhankuta,5/4/2021,28.1,29.6,30.5,,,,,,,,,,,,,,,
Dhankuta,5/5/2021,24.7,30.6,50.6,,,,,,,,,,,,,,,
Dhankuta,5/6/2021,28.5,31.8,33.7,,,,,,,,,,,,,,,
Dhankuta,5/7/2021,18.8,24,30.7,,,,,,,,,,,,,,,
Dhankuta,5/8/2021,20.9,27.9,47.2,,,,,,,,,,,,,,,
Dhankuta,5/9/2021,28.4,34.1,40.9,,,,,,,,,,,,,,,
Dhankuta,5/10/2021,27.7,33.5,44.1,,,,,,,,,,,,,,,
Dhankuta,5/11/2021,31,37,48,,,,,,,,,,,,,,,
Dhankuta,5/12/2021,16.6,18.7,20.8,,,,,,,,,,,,,,,
Dhankuta,5/13/2021,21.9,26.5,30.1,,,,,,,,,,,,,,,
Dhankuta,5/14/2021,25.8,31.5,44.2,,,,,,,,,,,,,,,
Dhankuta,5/15/2021,33.9,45.5,70.5,,,,,,,,,,,,,,,
Dhankuta,5/16/2021,37.3,52.9,88.1,,,,,,,,,,,,,,,
Dhankuta,5/17/2021,45.7,56.6,81.2,,,,,,,,,,,,,,,
Dhankuta,5/18/2021,49.5,58.4,67.1,,,,,,,,,,,,,,,
Dhankuta,5/19/2021,49.9,64.4,84,,,,,,,,,,,,,,,
Dhankuta,5/20/2021,21.2,24.8,26.1,,,,,,,,,,,,,,,
Dhankuta,5/21/2021,14.7,16.8,20.1,,,,,,,,,,,,,,,
Dhankuta,5/22/2021,18.6,23.5,41.1,,,,,,,,,,,,,,,
Dhankuta,5/23/2021,25.6,34.6,79.3,,,,,,,,,,,,,,,
Dhankuta,5/24/2021,35.8,52.6,130.9,,,,,,,,,,,,,,,
Dhankuta,5/25/2021,20.7,24.4,27.5,,,,,,,,,,,,,,,
Dhankuta,5/26/2021,13.3,15.7,17.4,,,,,,,,,,,,,,,
Dhankuta,5/27/2021,14.1,17.2,19.4,,,,,,,,,,,,,,,
Dhankuta,5/28/2021,8.1,9.2,9.4,,,,,,,,,,,,,,,
Dhankuta,5/29/2021,13.8,17.9,23.4,,,,,,,,,,,,,,,
Dhankuta,5/30/2021,27.1,34.2,44,,,,,,,,,,,,,,,
Dhankuta,5/31/2021,30.7,36.5,44.7,,,,,,,,,,,,,,,
Dhankuta,6/1/2021,18,22,24.8,,,,,,,,,,,,,,,
Dhankuta,6/2/2021,22.3,28.6,53.2,,,,,,,,,,,,,,,
Dhankuta,6/3/2021,27.3,38,70,,,,,,,,,,,,,,,
Dhankuta,6/4/2021,31.9,43.4,63.4,,,,,,,,,,,,,,,
Dhankuta,6/5/2021,42.1,55,71.9,,,,,,,,,,,,,,,
Dhankuta,6/6/2021,45,53,58.5,,,,,,,,,,,,,,,
Dhankuta,6/7/2021,35.4,44.2,60.6,,,,,,,,,,,,,,,
Dhankuta,6/8/2021,39.4,51.4,73.6,,,,,,,,,,,,,,,
Dhankuta,6/9/2021,24.3,29.9,39.9,,,,,,,,,,,,,,,
Dhankuta,6/10/2021,21.8,29.5,58.6,,,,,,,,,,,,,,,
Dhankuta,6/11/2021,16.7,23.5,38.2,,,,,,,,,,,,,,,
Dhankuta,6/12/2021,9.2,11.1,12.5,,,,,,,,,,,,,,,
Dhankuta,6/13/2021,4.5,6.3,13.3,,,,,,,,,,,,,,,
Dhankuta,6/14/2021,4.6,5.8,7.2,,,,,,,,,,,,,,,
Dhankuta,6/15/2021,6.4,7.4,7.9,,,,,,,,,,,,,,,
Dhankuta,6/16/2021,7.1,8.8,11,,,,,,,,,,,,,,,
Dhankuta,6/17/2021,6,7.8,17.8,,,,,,,,,,,,,,,
Dhankuta,6/18/2021,5.9,8.6,22.6,,,,,,,,,,,,,,,
Dhankuta,6/19/2021,5.1,6.4,9.2,,,,,,,,,,,,,,,
Dhankuta,6/20/2021,9.2,10.2,10.5,,,,,,,,,,,,,,,
Dhankuta,6/21/2021,14.8,19.7,32.7,,,,,,,,,,,,,,,
Dhankuta,6/22/2021,16.5,24.4,51,,,,,,,,,,,,,,,
Dhankuta,6/23/2021,18,21.2,23.5,,,,,,,,,,,,,,,
Dhankuta,6/24/2021,22.6,30.5,52,,,,,,,,,,,,,,,
Dhankuta,6/25/2021,20.8,28.2,50.4,,,,,,,,,,,,,,,
Dhankuta,6/26/2021,16,19.8,27,,,,,,,,,,,,,,,
Dhankuta,6/27/2021,18.7,22.5,27.7,,,,,,,,,,,,,,,
Dhankuta,6/28/2021,23.2,29,38.7,,,,,,,,,,,,,,,
Dhankuta,6/29/2021,20.3,23,26.5,,,,,,,,,,,,,,,
Dhankuta,6/30/2021,28.2,30.1,30.8,,,,,,,,,,,,,,,
Dhankuta,7/1/2021,12.4,13.4,13.6,,,,,,,,,,,,,,,
Dhankuta,7/2/2021,10.3,10.9,10.9,,,,,,,,,,,,,,,
Dhankuta,7/3/2021,8.9,9.3,9.4,,,,,,,,,,,,,,,
Dhankuta,7/4/2021,17.3,21.2,25.5,,,,,,,,,,,,,,,
Dhankuta,7/5/2021,29.1,36,44.7,,,,,,,,,,,,,,,
Dhankuta,7/6/2021,27.1,31.9,38.4,,,,,,,,,,,,,,,
Dhankuta,7/7/2021,23.1,25.9,28.3,,,,,,,,,,,,,,,
Dhankuta,7/8/2021,10.7,12.2,13.6,,,,,,,,,,,,,,,
Dhankuta,7/9/2021,13.4,16.6,23.7,,,,,,,,,,,,,,,
Dhankuta,7/10/2021,15.9,18,19.7,,,,,,,,,,,,,,,
Dhankuta,7/11/2021,9.2,11.2,16.6,,,,,,,,,,,,,,,
Dhankuta,7/12/2021,8.6,11.2,17.5,,,,,,,,,,,,,,,
Dhankuta,7/13/2021,10.7,14.9,27.2,,,,,,,,,,,,,,,
Dhankuta,7/14/2021,11.2,13,15.6,,,,,,,,,,,,,,,
Dhankuta,7/15/2021,9.8,11.5,13.1,,,,,,,,,,,,,,,
Dhankuta,7/16/2021,13,15.3,18,,,,,,,,,,,,,,,
Dhankuta,7/17/2021,10.6,11.6,12.5,,,,,,,,,,,,,,,
Dhankuta,7/18/2021,16.5,18,19.3,,,,,,,,,,,,,,,
Dhankuta,7/19/2021,19.1,21.2,23,,,,,,,,,,,,,,,
Dhankuta,7/20/2021,15.9,16.8,17.2,,,,,,,,,,,,,,,
Dhankuta,7/21/2021,7.2,8.4,10.5,,,,,,,,,,,,,,,
Dhankuta,7/22/2021,8.5,10.2,14,,,,,,,,,,,,,,,
Dhankuta,7/23/2021,7.8,10.4,16.6,,,,,,,,,,,,,,,
Dhankuta,7/24/2021,5.1,6.6,10.3,,,,,,,,,,,,,,,
Dhankuta,7/25/2021,11.1,12.7,14,,,,,,,,,,,,,,,
Dhankuta,7/26/2021,10.5,12.8,17.1,,,,,,,,,,,,,,,
Dhankuta,7/27/2021,10.3,11.5,12.4,,,,,,,,,,,,,,,
Dhankuta,7/28/2021,9.5,11.2,14.2,,,,,,,,,,,,,,,
Dhankuta,7/29/2021,5.8,7.4,11.8,,,,,,,,,,,,,,,
Dhankuta,7/30/2021,4.8,5.6,7.1,,,,,,,,,,,,,,,
Dhankuta,7/31/2021,4.2,4.9,6.1,,,,,,,,,,,,,,,
Dhankuta,8/1/2021,7.4,8.8,10.3,,,,,,,,,,,,,,,
Dhankuta,8/2/2021,9.6,11,12.4,,,,,,,,,,,,,,,
Dhankuta,8/3/2021,8.9,11.9,18.9,,,,,,,,,,,,,,,
Dhankuta,8/4/2021,10.3,12.3,14.2,,,,,,,,,,,,,,,
Dhankuta,8/5/2021,10.6,13.7,20.3,,,,,,,,,,,,,,,
Dhankuta,8/6/2021,11.9,15.8,30.3,,,,,,,,,,,,,,,
Dhankuta,8/7/2021,9.1,11.5,21.4,,,,,,,,,,,,,,,
Dhankuta,8/8/2021,7.7,9,10.9,,,,,,,,,,,,,,,
Dhankuta,8/9/2021,13.6,14.6,15.4,,,,,,,,,,,,,,,
Dhankuta,8/10/2021,16.2,17.8,19.9,,,,,,,,,,,,,,,
Dhankuta,8/11/2021,16.9,18.5,20.6,,,,,,,,,,,,,,,
Dhankuta,8/12/2021,17.1,18.7,20,,,,,,,,,,,,,,,
Dhankuta,8/13/2021,16.6,18.3,19.9,,,,,,,,,,,,,,,
Dhankuta,8/14/2021,11.9,12.8,13.2,,,,,,,,,,,,,,,
Dhankuta,8/15/2021,16,18,18.4,,,,,,,,,,,,,,,
Dhankuta,8/16/2021,16.3,20.4,25.3,,,,,,,,,,,,,,,
Dhankuta,8/17/2021,20.5,23.7,26,,,,,,,,,,,,,,,
Dhankuta,8/18/2021,15.4,17.3,18.8,,,,,,,,,,,,,,,
Dhankuta,8/19/2021,6.8,7.6,8,,,,,,,,,,,,,,,
Dhankuta,8/20/2021,6.9,7.6,8.1,,,,,,,,,,,,,,,
Dhankuta,8/21/2021,12.1,13.6,14.6,,,,,,,,,,,,,,,
Dhankuta,8/22/2021,17.7,18.7,19.2,,,,,,,,,,,,,,,
Dhankuta,8/23/2021,13.5,13.7,13.8,,,,,,,,,,,,,,,
Dhankuta,8/24/2021,12.3,12.9,13.3,,,,,,,,,,,,,,,
Dhankuta,8/25/2021,9.5,10.6,11.3,,,,,,,,,,,,,,,
Dhankuta,8/26/2021,9.6,9.9,9.9,,,,,,,,,,,,,,,
Dhankuta,8/27/2021,8.2,8.9,9.1,,,,,,,,,,,,,,,
Dhankuta,8/28/2021,9.1,9.5,9.7,,,,,,,,,,,,,,,
Dhankuta,8/29/2021,5,5.7,6.3,,,,,,,,,,,,,,,
Dhankuta,8/30/2021,7.3,8.5,9.4,,,,,,,,,,,,,,,
Dhankuta,8/31/2021,8.2,9.6,11.2,,,,,,,,,,,,,,,
Dhankuta,9/1/2021,13.1,14.4,15.9,,,,,,,,,,,,,,,
Dhankuta,9/2/2021,15.8,16.2,16.4,,,,,,,,,,,,,,,
Dhankuta,9/3/2021,13.8,14.7,15.3,,,,,,,,,,,,,,,
Dhankuta,9/4/2021,19.1,20.6,22.3,,,,,,,,,,,,,,,
Dhankuta,9/5/2021,16.6,18.4,22,,,,,,,,,,,,,,,
Dhankuta,9/6/2021,15.9,17.7,20.4,,,,,,,,,,,,,,,
Dhankuta,9/14/2021,9.1,10.1,13.7,,,,,,,,,,,,,,,
Dhankuta,9/15/2021,8.1,8.8,9.6,,,,,,,,,,,,,,,
Dhankuta,9/16/2021,11.6,12.8,15.1,,,,,,,,,,,,,,,
Dhankuta,9/17/2021,13.1,14.1,15.8,,,,,,,,,,,,,,,
Dhankuta,10/2/2021,17.3,18.1,20.2,,,,,,,,,,,,,,,
Dhankuta,10/3/2021,11.6,12.1,12.4,,,,,,,,,,,,,,,
Dhankuta,10/4/2021,14.7,16.5,24.1,,,,,,,,,,,,,,,
Dhankuta,10/5/2021,16.5,18.3,23.1,,,,,,,,,,,,,,,
Dhankuta,10/6/2021,16.7,17.8,21.2,,,,,,,,,,,,,,,
Dhankuta,10/7/2021,17.6,19.8,26.7,,,,,,,,,,,,,,,
Dhankuta,10/8/2021,18.2,19.6,21.3,,,,,,,,,,,,,,,
Dhankuta,10/9/2021,29.4,38.2,60,,,,,,,,,,,,,,,
Dhankuta,10/10/2021,24.6,34.1,57.4,,,,,,,,,,,,,,,
Dhankuta,10/11/2021,20.6,29.1,56.4,,,,,,,,,,,,,,,
Dhankuta,10/12/2021,19.4,24.7,40.9,,,,,,,,,,,,,,,
Dhankuta,10/13/2021,16,19.7,30.2,,,,,,,,,,,,,,,
Dhankuta,10/14/2021,14.9,18,27.8,,,,,,,,,,,,,,,
Dhankuta,10/15/2021,12.7,15.7,25.9,,,,,,,,,,,,,,,
Dhankuta,10/16/2021,16.2,19.2,30,,,,,,,,,,,,,,,
Dhankuta,10/17/2021,9.3,10.5,13.2,,,,,,,,,,,,,,,
Dhankuta,10/18/2021,5.9,6.6,8,,,,,,,,,,,,,,,
Dhankuta,10/22/2021,56.8,61.8,70.6,,,,,,,,,,,,,,,
Dhankuta,10/23/2021,69.7,73.8,77.1,,,,,,,,,,,,,,,
Dhankuta,10/24/2021,48.7,53.6,65.5,,,,,,,,,,,,,,,
Dhankuta,10/25/2021,40.1,45.2,60.1,,,,,,,,,,,,,,,
Dhankuta,10/26/2021,36,41.3,55,,,,,,,,,,,,,,,
Dhankuta,10/27/2021,35.2,40.5,56.9,,,,,,,,,,,,,,,
Dhankuta,10/28/2021,30.8,39.9,70.5,,,,,,,,,,,,,,,
Dhankuta,10/29/2021,23.8,31.4,61.8,,,,,,,,,,,,,,,
Dhankuta,10/30/2021,30.1,36.9,63.5,,,,,,,,,,,,,,,
Dhankuta,10/31/2021,36.5,45.3,74.4,,,,,,,,,,,,,,,
Dhankuta,11/1/2021,41.2,50.3,73.8,,,,,,,,,,,,,,,
Dhankuta,11/2/2021,38.9,46.6,66.6,,,,,,,,,,,,,,,
