station,particulate_matter ,datetime,value
Simara,PM1,2019-08-09T10:47:56Z,6.3
Simara,PM1,2019-08-09T11:37:58Z,5.8
Simara,PM1,2019-08-09T11:57:30Z,4.7
Simara,PM1,2019-08-09T12:07:29Z,4.4
Simara,PM1,2019-08-09T12:13:23Z,4.0
Simara,PM1,2019-08-09T12:27:40Z,3.7
Simara,PM1,2019-08-09T12:57:28Z,3.1
Simara,PM1,2019-08-09T13:07:51Z,3.0
Simara,PM1,2019-08-09T13:17:32Z,2.9
Simara,PM1,2019-08-09T13:27:40Z,2.8
Simara,PM1,2019-08-09T13:47:58Z,2.7
Simara,PM1,2019-08-09T13:57:26Z,2.6
Simara,PM1,2019-08-09T15:29:46Z,2.5
Simara,PM1,2019-08-09T15:37:50Z,2.6
Simara,PM1,2019-08-09T16:37:43Z,2.7
Simara,PM1,2019-08-09T17:27:58Z,2.8
Simara,PM1,2019-08-09T17:37:26Z,2.7
Simara,PM1,2019-08-09T17:47:55Z,2.6
Simara,PM1,2019-08-09T18:17:37Z,2.7
Simara,PM1,2019-08-09T18:37:25Z,2.5
Simara,PM1,2019-08-09T18:47:47Z,2.7
Simara,PM1,2019-08-09T18:57:28Z,2.8
Simara,PM1,2019-08-09T19:07:24Z,2.7
Simara,PM1,2019-08-09T19:17:24Z,2.8
Simara,PM1,2019-08-09T20:07:28Z,2.9
Simara,PM1,2019-08-09T20:17:40Z,3.0
Simara,PM1,2019-08-09T20:47:52Z,2.9
Simara,PM1,2019-08-09T21:07:29Z,3.0
Simara,PM1,2019-08-09T21:27:44Z,3.1
Simara,PM1,2019-08-09T21:47:25Z,3.2
Simara,PM1,2019-08-09T21:57:24Z,3.3
Simara,PM1,2019-08-09T22:17:52Z,3.2
Simara,PM1,2019-08-09T22:57:57Z,3.3
Simara,PM1,2019-08-09T23:17:51Z,3.2
Simara,PM1,2019-08-09T23:27:42Z,3.1
Simara,PM1,2019-08-09T23:37:51Z,3.0
Simara,PM1,2019-08-09T23:47:46Z,3.1
Simara,PM1,2019-08-10T00:17:51Z,3.0
Simara,PM1,2019-08-10T00:27:50Z,3.1
Simara,PM1,2019-08-10T00:37:55Z,3.0
Simara,PM1,2019-08-10T00:47:55Z,3.1
Simara,PM1,2019-08-10T00:57:27Z,3.0
